Period (days),Log of Amplitude
10.37400605,3.165164647
10.38119926,3.16495033
10.38839745,3.164735058
10.39560064,3.164518841
10.40280882,3.164301691
10.41002199,3.164083618
10.41724017,3.163864634
10.42446336,3.163644751
10.43169155,3.163423979
10.43892475,3.163202331
10.44616297,3.162979819
10.45340621,3.162756453
10.46065447,3.162532247
10.46790776,3.162307212
10.47516607,3.16208136
10.48242942,3.161854704
10.48969781,3.161627256
10.49697123,3.161399029
10.5042497,3.161170035
10.51153322,3.160940287
10.51882178,3.160709798
10.5261154,3.160478581
10.53341408,3.160246649
10.54071782,3.160014016
10.54802662,3.159780694
10.55534049,3.159546698
10.56265943,3.15931204
10.56998344,3.159076735
10.57731254,3.158840796
10.58464671,3.158604238
10.59198597,3.158367074
10.59933032,3.158129319
10.60667977,3.157890986
10.61403431,3.157652091
10.62139394,3.157412648
10.62875869,3.157172672
10.63612853,3.156932178
10.64350349,3.156691179
10.65088356,3.156449693
10.65826875,3.156207733
10.66565906,3.155965315
10.6730545,3.155722454
10.68045506,3.155479166
10.68786075,3.155235467
10.69527158,3.154991372
10.70268755,3.154746897
10.71010866,3.154502059
10.71753491,3.154256873
10.72496632,3.154011355
10.73240287,3.153765522
10.73984459,3.153519391
10.74729146,3.153272977
10.7547435,3.153026298
10.7622007,3.15277937
10.76966308,3.152532211
10.77713063,3.152284836
10.78460335,3.152037264
10.79208126,3.151789511
10.79956436,3.151541594
10.80705264,3.151293532
10.81454611,3.151045341
10.82204479,3.15079704
10.82954866,3.150548645
10.83705773,3.150300175
10.84457201,3.150051647
10.8520915,3.149803079
10.8596162,3.149554489
10.86714612,3.149305896
10.87468127,3.149057318
10.88222164,3.148808772
10.88976723,3.148560278
10.89731806,3.148311853
10.90487412,3.148063516
10.91243543,3.147815286
10.92000197,3.147567181
10.92757376,3.147319219
10.93515081,3.147071421
10.9427331,3.146823804
10.95032066,3.146576387
10.95791347,3.146329189
10.96551155,3.146082229
10.9731149,3.145835526
10.98072352,3.1455891
10.98833742,3.145342968
10.99595659,3.145097151
11.00358105,3.144851668
11.0112108,3.144606537
11.01884583,3.144361778
11.02648616,3.14411741
11.03413179,3.143873452
11.04178272,3.143629924
11.04943895,3.143386845
11.05710049,3.143144235
11.06476735,3.142902111
11.07243952,3.142660495
11.08011701,3.142419405
11.08779982,3.142178861
11.09548797,3.141938881
11.10318144,3.141699486
11.11088024,3.141460694
11.11858439,3.141222524
11.12629388,3.140984997
11.13400871,3.140748131
11.14172889,3.140511945
11.14945443,3.140276459
11.15718532,3.140041691
11.16492157,3.139807662
11.17266319,3.139574389
11.18041017,3.139341892
11.18816253,3.13911019
11.19592026,3.138879301
11.20368337,3.138649246
11.21145186,3.138420041
11.21922574,3.138191707
11.22700501,3.137964261
11.23478968,3.137737723
11.24257974,3.13751211
11.25037521,3.137287442
11.25817607,3.137063736
11.26598235,3.13684101
11.27379404,3.136619284
11.28161115,3.136398575
11.28943368,3.1361789
11.29726163,3.135960278
11.30509501,3.135742727
11.31293382,3.135526263
11.32077807,3.135310905
11.32862775,3.13509667
11.33648288,3.134883575
11.34434346,3.134671637
11.35220948,3.134460873
11.36008096,3.134251301
11.3679579,3.134042936
11.3758403,3.133835795
11.38372816,3.133629895
11.3916215,3.133425252
11.39952031,3.133221882
11.40742459,3.1330198
11.41533436,3.132819024
11.42324961,3.132619568
11.43117034,3.132421447
11.43909657,3.132224677
11.4470283,3.132029274
11.45496553,3.131835251
11.46290826,3.131642624
11.47085649,3.131451407
11.47881024,3.131261614
11.4867695,3.13107326
11.49473429,3.130886359
11.50270459,3.130700923
11.51068042,3.130516968
11.51866178,3.130334505
11.52664868,3.130153548
11.53464111,3.12997411
11.54263909,3.129796204
11.55064261,3.129619841
11.55865168,3.129445035
11.5666663,3.129271797
11.57468648,3.129100138
11.58271223,3.128930071
11.59074353,3.128761606
11.59878041,3.128594756
11.60682286,3.128429529
11.61487089,3.128265937
11.62292449,3.128103991
11.63098368,3.127943699
11.63904846,3.127785073
11.64711883,3.127628121
11.6551948,3.127472853
11.66327636,3.127319278
11.67136353,3.127167404
11.67945631,3.12701724
11.6875547,3.126868794
11.6956587,3.126722074
11.70376832,3.126577088
11.71188357,3.126433844
11.72000444,3.126292347
11.72813095,3.126152606
11.73626309,3.126014626
11.74440086,3.125878414
11.75254428,3.125743977
11.76069335,3.125611319
11.76884807,3.125480446
11.77700844,3.125351363
11.78517447,3.125224076
11.79334616,3.125098589
11.80152352,3.124974906
11.80970655,3.124853031
11.81789525,3.124732968
11.82608963,3.12461472
11.83428969,3.124498291
11.84249544,3.124383683
11.85070688,3.124270899
11.85892401,3.124159941
11.86714684,3.124050812
11.87537537,3.123943513
11.88360961,3.123838045
11.89184955,3.123734409
11.90009521,3.123632607
11.90834659,3.123532639
11.91660369,3.123434505
11.92486651,3.123338205
11.93313507,3.12324374
11.94140935,3.123151107
11.94968938,3.123060307
11.95797514,3.122971338
11.96626665,3.122884199
11.97456391,3.122798887
11.98286692,3.122715402
11.99117569,3.122633741
11.99949022,3.1225539
12.00781052,3.122475878
12.01613658,3.122399671
12.02446842,3.122325276
12.03280604,3.122252688
12.04114944,3.122181905
12.04949862,3.122112921
12.05785359,3.122045733
12.06621435,3.121980335
12.07458091,3.121916723
12.08295328,3.121854891
12.09133145,3.121794833
12.09971542,3.121736545
12.10810521,3.121680019
12.11650082,3.121625249
12.12490225,3.121572229
12.13330951,3.121520953
12.14172259,3.121471412
12.15014151,3.121423599
12.15856627,3.121377508
12.16699686,3.12133313
12.17543331,3.121290457
12.1838756,3.121249481
12.19232375,3.121210194
12.20077775,3.121172586
12.20923762,3.121136649
12.21770335,3.121102373
12.22617495,3.12106975
12.23465243,3.121038769
12.24313578,3.121009421
12.25162502,3.120981696
12.26012014,3.120955584
12.26862116,3.120931074
12.27712806,3.120908155
12.28564087,3.120886818
12.29415958,3.12086705
12.3026842,3.120848841
12.31121472,3.120832179
12.31975117,3.120817054
12.32829353,3.120803452
12.33684181,3.120791363
12.34539602,3.120780774
12.35395617,3.120771673
12.36252224,3.120764049
12.37109426,3.120757887
12.37967222,3.120753177
12.38825613,3.120749904
12.39684599,3.120748057
12.40544181,3.120747622
12.41404359,3.120748586
12.42265133,3.120750936
12.43126504,3.120754658
12.43988473,3.120759739
12.44851039,3.120766165
12.45714203,3.120773922
12.46577965,3.120782998
12.47442327,3.120793377
12.48307288,3.120805046
12.49172848,3.120817991
12.50039009,3.120832198
12.5090577,3.120847652
12.51773133,3.120864339
12.52641097,3.120882244
12.53509662,3.120901354
12.5437883,3.120921654
12.55248601,3.120943129
12.56118974,3.120965765
12.56989952,3.120989547
12.57861533,3.12101446
12.58733718,3.12104049
12.59606508,3.121067622
12.60479904,3.121095842
12.61353905,3.121125134
12.62228511,3.121155483
12.63103725,3.121186876
12.63979545,3.121219297
12.64855973,3.121252731
12.65733008,3.121287164
12.66610651,3.121322581
12.67488903,3.121358967
12.68367764,3.121396307
12.69247235,3.121434588
12.70127315,3.121473794
12.71008005,3.12151391
12.71889306,3.121554922
12.72771218,3.121596816
12.73653742,3.121639576
12.74536877,3.12168319
12.75420625,3.121727641
12.76304986,3.121772917
12.7718996,3.121819002
12.78075547,3.121865884
12.78961749,3.121913546
12.79848565,3.121961976
12.80735996,3.12201116
12.81624042,3.122061084
12.82512704,3.122111734
12.83401982,3.122163097
12.84291877,3.122215159
12.85182389,3.122267907
12.86073518,3.122321327
12.86965266,3.122375406
12.87857631,3.122430133
12.88750616,3.122485492
12.89644219,3.122541472
12.90538442,3.122598061
12.91433285,3.122655245
12.92328749,3.122713013
12.93224834,3.122771351
12.9412154,3.122830249
12.95018867,3.122889694
12.95916817,3.122949675
12.9681539,3.12301018
12.97714585,3.123071197
12.98614404,3.123132716
12.99514847,3.123194725
13.00415914,3.123257214
13.01317606,3.123320171
13.02219924,3.123383587
13.03122867,3.123447451
13.04026436,3.123511753
13.04930631,3.123576484
13.05835454,3.123641632
13.06740904,3.123707189
13.07646982,3.123773146
13.08553688,3.123839494
13.09461022,3.123906223
13.10368986,3.123973324
13.1127758,3.124040791
13.12186803,3.124108613
13.13096657,3.124176784
13.14007142,3.124245294
13.14918258,3.124314138
13.15830006,3.124383307
13.16742386,3.124452795
13.17655398,3.124522594
13.18569044,3.124592697
13.19483323,3.124663099
13.20398236,3.124733793
13.21313784,3.124804774
13.22229966,3.124876035
13.23146784,3.124947571
13.24064238,3.125019378
13.24982327,3.125091449
13.25901053,3.12516378
13.26820416,3.125236368
13.27740417,3.125309207
13.28661056,3.125382293
13.29582332,3.125455624
13.30504248,3.125529195
13.31426803,3.125603004
13.32349998,3.125677047
13.33273833,3.125751322
13.34198308,3.125825826
13.35123424,3.125900557
13.36049182,3.125975514
13.36975582,3.126050695
13.37902624,3.126126097
13.38830309,3.126201721
13.39758637,3.126277566
13.40687609,3.12635363
13.41617225,3.126429914
13.42547485,3.126506416
13.43478391,3.126583139
13.44409942,3.126660082
13.45342139,3.126737245
13.46274983,3.12681463
13.47208473,3.126892238
13.4814261,3.12697007
13.49077395,3.127048129
13.50012829,3.127126416
13.50948911,3.127204933
13.51885642,3.127283683
13.52823022,3.127362669
13.53761053,3.127441893
13.54699734,3.12752136
13.55639066,3.127601072
13.56579049,3.127681034
13.57519684,3.127761249
13.58460971,3.127841721
13.59402911,3.127922455
13.60345503,3.128003457
13.6128875,3.12808473
13.62232651,3.12816628
13.63177206,3.128248113
13.64122416,3.128330234
13.65068281,3.128412649
13.66014802,3.128495364
13.6696198,3.128578386
13.67909814,3.128661722
13.68858306,3.128745377
13.69807455,3.12882936
13.70757262,3.128913677
13.71707728,3.128998336
13.72658853,3.129083344
13.73610637,3.12916871
13.74563082,3.129254441
13.75516186,3.129340547
13.76469952,3.129427034
13.77424379,3.129513913
13.78379468,3.129601191
13.79335219,3.129688879
13.80291633,3.129776984
13.8124871,3.129865518
13.8220645,3.129954488
13.83164855,3.130043906
13.84123924,3.13013378
13.85083658,3.130224122
13.86044058,3.130314941
13.87005123,3.130406247
13.87966855,3.130498052
13.88929254,3.130590366
13.8989232,3.1306832
13.90856054,3.130776564
13.91820456,3.130870471
13.92785527,3.130964931
13.93751267,3.131059956
13.94717677,3.131155557
13.95684757,3.131251746
13.96652507,3.131348534
13.97620928,3.131445934
13.98590021,3.131543957
13.99559786,3.131642615
14.00530223,3.131741921
14.01501333,3.131841887
14.02473117,3.131942525
14.03445574,3.132043847
14.04418706,3.132145866
14.05392512,3.132248594
14.06366993,3.132352044
14.07342151,3.132456229
14.08317984,3.132561161
14.09294494,3.132666853
14.10271681,3.132773318
14.11249546,3.132880568
14.12228089,3.132988617
14.1320731,3.133097476
14.1418721,3.13320716
14.1516779,3.133317681
14.16149049,3.133429051
14.17130989,3.133541284
14.1811361,3.133654392
14.19096912,3.133768388
14.20080896,3.133883286
14.21065563,3.133999098
14.22050912,3.134115836
14.23036944,3.134233514
14.2402366,3.134352144
14.2501106,3.134471739
14.25999145,3.134592311
14.26987915,3.134713873
14.2797737,3.134836438
14.28967512,3.134960017
14.2995834,3.135084624
14.30949855,3.13521027
14.31942058,3.135336968
14.32934949,3.135464729
14.33928528,3.135593566
14.34922796,3.135723491
14.35917753,3.135854515
14.36913401,3.13598665
14.37909739,3.136119907
14.38906767,3.136254299
14.39904487,3.136389835
14.40902899,3.136526528
14.41902003,3.136664388
14.429018,3.136803427
14.4390229,3.136943654
14.44903473,3.13708508
14.45905351,3.137227716
14.46907924,3.137371572
14.47911192,3.137516658
14.48915155,3.137662984
14.49919815,3.137810559
14.50925171,3.137959392
14.51931224,3.138109494
14.52937975,3.138260874
14.53945424,3.138413539
14.54953572,3.138567499
14.55962418,3.138722762
14.56971964,3.138879336
14.5798221,3.13903723
14.58993157,3.139196451
14.60004805,3.139357006
14.61017154,3.139518903
14.62030205,3.139682149
14.63043958,3.139846751
14.64058414,3.140012716
14.65073574,3.140180049
14.66089438,3.140348756
14.67106006,3.140518844
14.68123279,3.140690318
14.69141257,3.140863182
14.70159941,3.141037443
14.71179332,3.141213105
14.72199429,3.141390172
14.73220234,3.141568648
14.74241746,3.141748537
14.75263967,3.141929843
14.76286896,3.142112569
14.77310535,3.142296718
14.78334884,3.142482293
14.79359943,3.142669295
14.80385712,3.142857727
14.81412193,3.143047591
14.82439386,3.143238888
14.83467291,3.143431619
14.84495908,3.143625785
14.85525239,3.143821387
14.86555284,3.144018425
14.87586042,3.144216898
14.88617516,3.144416806
14.89649705,3.144618149
14.90682609,3.144820925
14.9171623,3.145025133
14.92750567,3.14523077
14.93785622,3.145437836
14.94821394,3.145646328
14.95857884,3.145856242
14.96895093,3.146067576
14.97933022,3.146280326
14.9897167,3.146494489
15.00011038,3.146710061
15.01051127,3.146927037
15.02091937,3.147145413
15.03133468,3.147365183
15.04175722,3.147586342
15.05218699,3.147808884
15.06262399,3.148032805
15.07306822,3.148258096
15.0835197,3.148484752
15.09397842,3.148712765
15.1044444,3.148942128
15.11491763,3.149172834
15.12539812,3.149404874
15.13588588,3.149638241
15.14638092,3.149872925
15.15688323,3.150108918
15.16739282,3.150346211
15.1779097,3.150584793
15.18843387,3.150824656
15.19896534,3.151065788
15.20950412,3.151308181
15.22005019,3.151551822
15.23060359,3.1517967
15.2411643,3.152042806
15.25173233,3.152290125
15.26230769,3.152538648
15.27289038,3.152788361
15.28348041,3.153039253
15.29407779,3.153291309
15.30468251,3.153544518
15.31529458,3.153798866
15.32591402,3.154054338
15.33654081,3.154310923
15.34717498,3.154568604
15.35781652,3.154827369
15.36846543,3.155087202
15.37912174,3.155348088
15.38978543,3.155610012
15.40045651,3.15587296
15.41113499,3.156136914
15.42182088,3.15640186
15.43251418,3.156667781
15.44321489,3.156934661
15.45392302,3.157202484
15.46463858,3.157471233
15.47536156,3.157740891
15.48609199,3.158011441
15.49682985,3.158282865
15.50757516,3.158555146
15.51832791,3.158828267
15.52908813,3.159102209
15.5398558,3.159376955
15.55063094,3.159652486
15.56141356,3.159928784
15.57220365,3.16020583
15.58300122,3.160483607
15.59380627,3.160762094
15.60461882,3.161041274
15.61543887,3.161321127
15.62626642,3.161601633
15.63710148,3.161882775
15.64794405,3.162164531
15.65879414,3.162446883
15.66965175,3.162729812
15.68051689,3.163013297
15.69138956,3.163297318
15.70226977,3.163581857
15.71315753,3.163866892
15.72405284,3.164152405
15.7349557,3.164438374
15.74586612,3.16472478
15.75678411,3.165011603
15.76770966,3.165298822
15.77864279,3.165586418
15.78958351,3.16587437
15.80053181,3.166162657
15.8114877,3.166451261
15.82245118,3.16674016
15.83342227,3.167029334
15.84440097,3.167318763
15.85538728,3.167608427
15.86638121,3.167898305
15.87738276,3.168188378
15.88839193,3.168478626
15.89940875,3.168769027
15.9104332,3.169059563
15.92146529,3.169350214
15.93250504,3.169640959
15.94355244,3.169931779
15.95460749,3.170222654
15.96567022,3.170513564
15.97674062,3.170804491
15.98781869,3.171095414
15.99890444,3.171386314
16.00999788,3.171677173
16.02109901,3.17196797
16.03220784,3.172258688
16.04332437,3.172549307
16.05444861,3.172839809
16.06558057,3.173130175
16.07672024,3.173420387
16.08786763,3.173710427
16.09902276,3.174000276
16.11018562,3.174289918
16.12135622,3.174579334
16.13253457,3.174868507
16.14372066,3.17515742
16.15491452,3.175446056
16.16611613,3.175734398
16.17732552,3.176022429
16.18854267,3.176310133
16.1997676,3.176597495
16.21100032,3.176884497
16.22224082,3.177171124
16.23348912,3.177457362
16.24474522,3.177743195
16.25600912,3.178028607
16.26728083,3.178313585
16.27856036,3.178598115
16.28984771,3.178882181
16.30114289,3.17916577
16.3124459,3.17944887
16.32375674,3.179731466
16.33507543,3.180013545
16.34640197,3.180295096
16.35773636,3.180576106
16.36907861,3.180856563
16.38042872,3.181136455
16.3917867,3.181415771
16.40315256,3.181694501
16.4145263,3.181972633
16.42590793,3.182250157
16.43729745,3.182527064
16.44869487,3.182803343
16.46010018,3.183078986
16.47151341,3.183353984
16.48293455,3.183628328
16.49436361,3.18390201
16.5058006,3.184175023
16.51724551,3.184447358
16.52869836,3.184719009
16.54015916,3.18498997
16.5516279,3.185260235
16.56310459,3.185529796
16.57458924,3.18579865
16.58608185,3.18606679
16.59758243,3.186334213
16.60909098,3.186600914
16.62060752,3.18686689
16.63213204,3.187132136
16.64366455,3.187396651
16.65520506,3.187660431
16.66675357,3.187923474
16.67831009,3.188185779
16.68987462,3.188447345
16.70144717,3.18870817
16.71302774,3.188968255
16.72461635,3.189227598
16.73621299,3.189486201
16.74781767,3.189744065
16.75943039,3.190001191
16.77105117,3.190257581
16.78268001,3.190513236
16.79431691,3.19076816
16.80596188,3.191022356
16.81761492,3.191275828
16.82927605,3.191528578
16.84094525,3.191780613
16.85262255,3.192031936
16.86430795,3.192282553
16.87600145,3.192532471
16.88770306,3.192781694
16.89941278,3.193030231
16.91113062,3.193278087
16.92285659,3.193525272
16.93459068,3.193771792
16.94633292,3.194017657
16.95808329,3.194262876
16.96984181,3.194507457
16.98160849,3.194751411
16.99338332,3.194994748
17.00516632,3.195237479
17.01695749,3.195479616
17.02875684,3.195721169
17.04056436,3.195962152
17.05238008,3.196202577
17.06420398,3.196442456
17.07603609,3.196681804
17.0878764,3.196920634
17.09972492,3.19715896
17.11158165,3.197396799
17.12344661,3.197634164
17.13531979,3.197871071
17.14720121,3.198107537
17.15909086,3.198343579
17.17098876,3.198579212
17.18289491,3.198814455
17.19480931,3.199049326
17.20673198,3.199283843
17.21866291,3.199518024
17.23060212,3.199751889
17.2425496,3.199985456
17.25450537,3.200218747
17.26646942,3.200451781
17.27844178,3.20068458
17.29042243,3.200917163
17.3024114,3.201149553
17.31440867,3.201381772
17.32641426,3.201613842
17.33842818,3.201845786
17.35045043,3.202077627
17.36248102,3.202309387
17.37451994,3.202541092
17.38656722,3.202772764
17.39862284,3.20300443
17.41068683,3.203236113
17.42275918,3.203467839
17.43483991,3.203699633
17.44692901,3.203931521
17.45902649,3.20416353
17.47113236,3.204395686
17.48324662,3.204628016
17.49536929,3.204860547
17.50750036,3.205093306
17.51963984,3.205326322
17.53178774,3.205559623
17.54394406,3.205793237
17.55610881,3.206027192
17.56828199,3.206261518
17.58046362,3.206496244
17.59265369,3.206731399
17.60485222,3.206967014
17.6170592,3.207203117
17.62927465,3.20743974
17.64149857,3.207676913
17.65373096,3.207914666
17.66597184,3.208153031
17.6782212,3.208392039
17.69047906,3.20863172
17.70274542,3.208872107
17.71502028,3.209113232
17.72730365,3.209355125
17.73959554,3.20959782
17.75189595,3.209841349
17.7642049,3.210085744
17.77652237,3.210331037
17.78884839,3.210577261
17.80118295,3.21082445
17.81352607,3.211072636
17.82587775,3.211321852
17.83823799,3.211572131
17.8506068,3.211823507
17.86298418,3.212076013
17.87537015,3.212329683
17.88776471,3.212584549
17.90016786,3.212840646
17.91257962,3.213098008
17.92499997,3.213356667
17.93742894,3.213616659
17.94986653,3.213878015
17.96231274,3.214140771
17.97476759,3.214404959
17.98723107,3.214670615
17.99970319,3.214937771
18.01218395,3.215206461
18.02467338,3.215476718
18.03717146,3.215748578
18.04967821,3.216022072
18.06219363,3.216297235
18.07471773,3.2165741
18.08725051,3.2168527
18.09979198,3.217133069
18.11234215,3.21741524
18.12490102,3.217699246
18.1374686,3.21798512
18.15004489,3.218272894
18.16262991,3.218562602
18.17522365,3.218854276
18.18782612,3.219147947
18.20043733,3.219443649
18.21305729,3.219741414
18.22568599,3.220041272
18.23832345,3.220343256
18.25096968,3.220647397
18.26362467,3.220953727
18.27628844,3.221262275
18.28896099,3.221573074
18.30164233,3.221886152
18.31433246,3.222201541
18.32703138,3.22251927
18.33973912,3.222839369
18.35245566,3.223161866
18.36518103,3.223486792
18.37791521,3.223814175
18.39065823,3.224144042
18.40341008,3.224476423
18.41617077,3.224811345
18.42894032,3.225148834
18.44171871,3.225488919
18.45450597,3.225831625
18.46730209,3.226176979
18.48010709,3.226525006
18.49292096,3.226875732
18.50574372,3.227229183
18.51857537,3.227585381
18.53141592,3.227944353
18.54426537,3.22830612
18.55712373,3.228670708
18.56999101,3.229038137
18.58286721,3.229408431
18.59575234,3.229781612
18.6086464,3.230157701
18.6215494,3.230536718
18.63446135,3.230918685
18.64738225,3.231303621
18.66031211,3.231691545
18.67325094,3.232082476
18.68619874,3.232476433
18.69915551,3.232873433
18.71212127,3.233273494
18.72509602,3.233676631
18.73807977,3.234082862
18.75107252,3.234492202
18.76407428,3.234904666
18.77708505,3.235320267
18.79010485,3.235739021
18.80313367,3.23616094
18.81617153,3.236586036
18.82921842,3.237014322
18.84227437,3.237445809
18.85533936,3.237880507
18.86841342,3.238318428
18.88149654,3.23875958
18.89458873,3.239203971
18.90769001,3.239651612
18.92080036,3.240102508
18.93391981,3.240556667
18.94704835,3.241014095
18.96018599,3.241474797
18.97333275,3.241938779
18.98648862,3.242406045
18.99965361,3.242876598
19.01282774,3.243350441
19.02601099,3.243827577
19.03920339,3.244308006
19.05240493,3.24479173
19.06561563,3.245278749
19.07883549,3.245769062
19.09206452,3.246262668
19.10530272,3.246759565
19.11855009,3.24725975
19.13180666,3.24776322
19.14507241,3.248269971
19.15834736,3.248779998
19.17163152,3.249293295
19.18492489,3.249809857
19.19822748,3.250329676
19.21153929,3.250852744
19.22486033,3.251379054
19.2381906,3.251908596
19.25153013,3.25244136
19.26487889,3.252977336
19.27823692,3.253516512
19.29160421,3.254058877
19.30498076,3.254604419
19.3183666,3.255153122
19.33176171,3.255704974
19.34516611,3.25625996
19.35857981,3.256818064
19.3720028,3.257379269
19.38543511,3.257943559
19.39887672,3.258510917
19.41232766,3.259081323
19.42578793,3.259654759
19.43925752,3.260231205
19.45273646,3.26081064
19.46622475,3.261393044
19.47972238,3.261978393
19.49322938,3.262566667
19.50674574,3.263157841
19.52027147,3.263751892
19.53380658,3.264348794
19.54735108,3.264948524
19.56090497,3.265551054
19.57446825,3.266156357
19.58804094,3.266764408
19.60162305,3.267375177
19.61521457,3.267988636
19.62881551,3.268604756
19.64242588,3.269223507
19.6560457,3.269844858
19.66967495,3.270468778
19.68331366,3.271095235
19.69696182,3.271724197
19.71061945,3.27235563
19.72428654,3.272989502
19.73796312,3.273625776
19.75164917,3.274264419
19.76534472,3.274905396
19.77904976,3.275548669
19.79276431,3.276194202
19.80648836,3.276841958
19.82022193,3.277491899
19.83396502,3.278143987
19.84771765,3.278798182
19.86147981,3.279454445
19.87525151,3.280112736
19.88903276,3.280773014
19.90282356,3.281435239
19.91662393,3.282099367
19.93043387,3.282765358
19.94425338,3.283433168
19.95808248,3.284102755
19.97192116,3.284774073
19.98576944,3.28544708
19.99962732,3.286121731
20.01349481,3.28679798
20.02737192,3.287475781
20.04125865,3.288155089
20.05515501,3.288835857
20.069061,3.289518039
20.08297663,3.290201585
20.09690192,3.29088645
20.11083686,3.291572584
20.12478146,3.292259939
20.13873573,3.292948465
20.15269968,3.293638114
20.16667331,3.294328835
20.18065663,3.295020579
20.19464964,3.295713294
20.20865236,3.296406929
20.22266478,3.297101434
20.23668693,3.297796756
20.25071879,3.298492844
20.26476039,3.299189645
20.27881172,3.299887106
20.29287279,3.300585176
20.30694361,3.301283799
20.32102419,3.301982923
20.33511454,3.302682495
20.34921465,3.303382459
20.36332454,3.304082761
20.37744421,3.304783347
20.39157368,3.305484162
20.40571294,3.306185151
20.41986201,3.306886258
20.43402088,3.307587428
20.44818958,3.308288604
20.46236809,3.308989732
20.47655644,3.309690753
20.49075463,3.310391613
20.50496266,3.311092255
20.51918055,3.31179262
20.53340829,3.312492654
20.5476459,3.313192298
20.56189338,3.313891494
20.57615074,3.314590187
20.59041798,3.315288318
20.60469512,3.315985828
20.61898216,3.316682661
20.6332791,3.317378759
20.64758596,3.318074063
20.66190274,3.318768515
20.67622944,3.319462057
20.69056608,3.32015463
20.70491266,3.320846176
20.71926918,3.321536636
20.73363567,3.322225953
20.74801211,3.322914066
20.76239852,3.323600918
20.77679491,3.324286449
20.79120128,3.324970601
20.80561763,3.325653315
20.82004399,3.326334532
20.83448035,3.327014193
20.84892671,3.327692239
20.8633831,3.328368612
20.87784951,3.329043252
20.89232595,3.329716101
20.90681242,3.330387099
20.92130894,3.331056188
20.93581552,3.331723309
20.95033215,3.332388402
20.96485885,3.333051411
20.97939562,3.333712274
20.99394247,3.334370935
21.0084994,3.335027333
21.02306643,3.335681412
21.03764356,3.336333111
21.0522308,3.336982373
21.06682816,3.33762914
21.08143563,3.338273352
21.09605323,3.338914952
21.11068097,3.339553882
21.12531885,3.340190084
21.13996688,3.340823499
21.15462507,3.341454071
21.16929342,3.34208174
21.18397195,3.342706451
21.19866065,3.343328144
21.21335953,3.343946764
21.22806861,3.344562252
21.24278789,3.345174552
21.25751737,3.345783606
21.27225707,3.346389359
21.28700698,3.346991753
21.30176713,3.347590732
21.3165375,3.348186239
21.33131812,3.348778218
21.34610899,3.349366614
21.36091012,3.34995137
21.3757215,3.350532431
21.39054316,3.351109741
21.4053751,3.351683246
21.42021732,3.352252889
21.43506983,3.352818616
21.44993263,3.353380371
21.46480575,3.353938102
21.47968918,3.354491753
21.49458292,3.355041269
21.509487,3.355586597
21.52440141,3.356127684
21.53932616,3.356664475
21.55426125,3.357196918
21.56920671,3.357724958
21.58416253,3.358248543
21.59912871,3.358767621
21.61410528,3.359282139
21.62909223,3.359792044
21.64408957,3.360297285
21.65909731,3.360797809
21.67411546,3.361293565
21.68914402,3.361784503
21.704183,3.362270569
21.71923241,3.362751714
21.73429225,3.363227887
21.74936254,3.363699038
21.76444327,3.364165116
21.77953446,3.364626071
21.79463612,3.365081854
21.80974825,3.365532416
21.82487085,3.365977706
21.84000394,3.366417676
21.85514753,3.366852278
21.87030161,3.367281462
21.88546621,3.367705182
21.90064131,3.368123388
21.91582695,3.368536033
21.9310231,3.36894307
21.9462298,3.369344451
21.96144704,3.36974013
21.97667483,3.37013006
21.99191318,3.370514195
22.0071621,3.370892488
22.02242159,3.371264894
22.03769166,3.371631367
22.05297232,3.371991862
22.06826358,3.372346334
22.08356543,3.372694738
22.0988779,3.37303703
22.11420099,3.373373165
22.1295347,3.3737031
22.14487904,3.37402679
22.16023402,3.374344193
22.17559965,3.374655266
22.19097593,3.374959965
22.20636287,3.375258248
22.22176049,3.375550073
22.23716878,3.375835398
22.25258775,3.37611418
22.26801742,3.37638638
22.28345778,3.376651955
22.29890885,3.376910865
22.31437064,3.37716307
22.32984314,3.377408528
22.34532637,3.3776472
22.36082034,3.377879046
22.37632506,3.378104028
22.39184052,3.378322105
22.40736674,3.378533239
22.42290373,3.378737391
22.43845149,3.378934523
22.45401003,3.379124598
22.46957936,3.379307577
22.48515948,3.379483423
22.50075041,3.379652099
22.51635215,3.379813568
22.5319647,3.379967794
22.54758809,3.380114741
22.5632223,3.380254372
22.57886736,3.380386652
22.59452326,3.380511545
22.61019002,3.380629017
22.62586764,3.380739033
22.64155613,3.380841558
22.65725551,3.380936559
22.67296576,3.381024
22.68868691,3.38110385
22.70441896,3.381176074
22.72016192,3.38124064
22.7359158,3.381297515
22.7516806,3.381346666
22.76745633,3.381388062
22.783243,3.38142167
22.79904061,3.38144746
22.81484918,3.3814654
22.83066871,3.38147546
22.84649921,3.381477608
22.86234069,3.381471815
22.87819315,3.38145805
22.8940566,3.381436284
22.90993105,3.381406488
22.92581651,3.381368632
22.94171298,3.381322688
22.95762048,3.381268628
22.97353901,3.381206423
22.98946857,3.381136045
23.00540918,3.381057468
23.02136084,3.380970663
23.03732356,3.380875604
23.05329736,3.380772265
23.06928222,3.380660619
23.08527817,3.38054064
23.10128522,3.380412303
23.11730336,3.380275582
23.13333261,3.380130452
23.14937297,3.379976889
23.16542445,3.379814868
23.18148707,3.379644365
23.19756082,3.379465357
23.21364572,3.37927782
23.22974177,3.379081731
23.24584898,3.378877067
23.26196736,3.378663806
