Period (days),Log of Amplitude
7.500055189,3.235821764
7.505255633,3.236467116
7.510459683,3.237111843
7.515667342,3.237755891
7.520878611,3.23839921
7.526093494,3.239041746
7.531311993,3.239683449
7.53653411,3.240324267
7.541759849,3.240964148
7.54698921,3.24160304
7.552222198,3.242240893
7.557458814,3.242877654
7.562699062,3.243513274
7.567942942,3.244147701
7.573190459,3.244780884
7.578441614,3.245412772
7.583696411,3.246043315
7.588954851,3.246672463
7.594216937,3.247300165
7.599482672,3.247926371
7.604752058,3.248551032
7.610025097,3.249174097
7.615301793,3.249795516
7.620582148,3.250415242
7.625866164,3.251033224
7.631153844,3.251649413
7.636445191,3.252263761
7.641740206,3.252876218
7.647038893,3.253486738
7.652341254,3.25409527
7.657647291,3.254701767
7.662957008,3.255306182
7.668270406,3.255908467
7.673587489,3.256508575
7.678908258,3.257106457
7.684232717,3.257702068
7.689560868,3.258295361
7.694892713,3.258886289
7.700228255,3.259474807
7.705567496,3.260060867
7.71091044,3.260644425
7.716257089,3.261225436
7.721607445,3.261803853
7.726961511,3.262379631
7.732319289,3.262952728
7.737680782,3.263523097
7.743045993,3.264090694
7.748414924,3.264655477
7.753787578,3.2652174
7.759163957,3.265776422
7.764544064,3.266332499
7.769927901,3.266885587
7.775315472,3.267435646
7.780706778,3.267982632
7.786101823,3.268526503
7.791500608,3.269067219
7.796903137,3.269604737
7.802309412,3.270139017
7.807719435,3.270670018
7.81313321,3.2711977
7.818550739,3.271722023
7.823972024,3.272242946
7.829397068,3.272760432
7.834825874,3.273274439
7.840258444,3.27378493
7.845694781,3.274291867
7.851134887,3.27479521
7.856578766,3.275294923
7.862026419,3.275790967
7.867477849,3.276283306
7.87293306,3.276771903
7.878392053,3.277256721
7.883854831,3.277737725
7.889321397,3.278214877
7.894791754,3.278688144
7.900265903,3.27915749
7.905743849,3.27962288
7.911225592,3.28008428
7.916711137,3.280541655
7.922200485,3.280994972
7.92769364,3.281444199
7.933190603,3.281889301
7.938691378,3.282330246
7.944195967,3.282767002
7.949704373,3.283199537
7.955216598,3.28362782
7.960732646,3.28405182
7.966252518,3.284471505
7.971776218,3.284886846
7.977303747,3.285297812
7.98283511,3.285704373
7.988370308,3.286106502
7.993909343,3.286504168
7.99945222,3.286897343
8.00499894,3.287285999
8.010549506,3.287670109
8.01610392,3.288049645
8.021662186,3.28842458
8.027224306,3.288794888
8.032790283,3.289160543
8.038360119,3.289521519
8.043933817,3.28987779
8.04951138,3.290229332
8.05509281,3.29057612
8.060678111,3.29091813
8.066267284,3.291255338
8.071860332,3.291587722
8.077457259,3.291915257
8.083058067,3.292237923
8.088662758,3.292555696
8.094271335,3.292868555
8.099883801,3.293176479
8.105500159,3.293479447
8.111120412,3.293777439
8.116744561,3.294070434
8.12237261,3.294358414
8.128004561,3.294641359
8.133640417,3.29491925
8.139280182,3.295192069
8.144923857,3.295459799
8.150571445,3.295722421
8.156222949,3.29597992
8.161878371,3.296232277
8.167537716,3.296479479
8.173200984,3.296721508
8.178868179,3.29695835
8.184539304,3.297189989
8.19021436,3.297416413
8.195893352,3.297637605
8.201576282,3.297853555
8.207263152,3.298064247
8.212953966,3.29826967
8.218648725,3.298469812
8.224347433,3.298664661
8.230050092,3.298854206
8.235756706,3.299038437
8.241467276,3.299217342
8.247181806,3.299390913
8.252900299,3.299559139
8.258622757,3.299722013
8.264349182,3.299879526
8.270079578,3.300031669
8.275813948,3.300178436
8.281552293,3.30031982
8.287294618,3.300455813
8.293040924,3.30058641
8.298791215,3.300711606
8.304545492,3.300831394
8.31030376,3.300945772
8.31606602,3.301054734
8.321832276,3.301158277
8.327602531,3.301256398
8.333376786,3.301349094
8.339155045,3.301436363
8.34493731,3.301518203
8.350723585,3.301594613
8.356513872,3.301665592
8.362308174,3.30173114
8.368106494,3.301791258
8.373908834,3.301845946
8.379715197,3.301895205
8.385525587,3.301939037
8.391340005,3.301977445
8.397158455,3.302010431
8.402980939,3.302037998
8.408807461,3.30206015
8.414638023,3.302076891
8.420472627,3.302088227
8.426311277,3.302094162
8.432153976,3.302094702
8.438000726,3.302089854
8.44385153,3.302079624
8.449706391,3.30206402
8.455565311,3.302043049
8.461428294,3.30201672
8.467295342,3.301985041
8.473166459,3.301948022
8.479041646,3.301905673
8.484920907,3.301858005
8.490804245,3.301805028
8.496691662,3.301746753
8.502583162,3.301683193
8.508478746,3.30161436
8.514378419,3.301540268
8.520282182,3.301460929
8.526190039,3.301376358
8.532101992,3.301286569
8.538018045,3.301191578
8.543938199,3.3010914
8.549862459,3.300986052
8.555790826,3.300875549
8.561723305,3.30075991
8.567659896,3.300639152
8.573600604,3.300513294
8.579545431,3.300382354
8.585494381,3.300246352
8.591447455,3.300105307
8.597404657,3.299959241
8.603365989,3.299808173
8.609331455,3.299652126
8.615301058,3.299491122
8.6212748,3.299325184
8.627252683,3.299154334
8.633234712,3.298978596
8.639220889,3.298797994
8.645211216,3.298612554
8.651205698,3.2984223
8.657204335,3.298227258
8.663207132,3.298027456
8.669214091,3.297822918
8.675225216,3.297613674
8.681240508,3.297399751
8.687259971,3.297181178
8.693283609,3.296957983
8.699311422,3.296730197
8.705343416,3.296497849
8.711379592,3.29626097
8.717419953,3.296019592
8.723464503,3.295773746
8.729513244,3.295523464
8.735566179,3.29526878
8.741623311,3.295009726
8.747684643,3.294746337
8.753750178,3.294478647
8.759819918,3.294206691
8.765893868,3.293930505
8.771972029,3.293650124
8.778054404,3.293365585
8.784140997,3.293076926
8.79023181,3.292784183
8.796326847,3.292487395
8.802426109,3.292186601
8.808529601,3.29188184
8.814637325,3.291573151
8.820749284,3.291260575
8.826865481,3.290944152
8.832985919,3.290623924
8.839110601,3.290299933
8.845239529,3.28997222
8.851372708,3.289640829
8.857510138,3.289305803
8.863651825,3.288967186
8.86979777,3.288625021
8.875947976,3.288279354
8.882102448,3.287930231
8.888261186,3.287577696
8.894424195,3.287221796
8.900591477,3.286862578
8.906763036,3.286500089
8.912938873,3.286134376
8.919118994,3.285765489
8.925303399,3.285393476
8.931492092,3.285018385
8.937685077,3.284640267
8.943882356,3.284259171
8.950083932,3.283875148
8.956289808,3.283488249
8.962499987,3.283098526
8.968714472,3.28270603
8.974933266,3.282310814
8.981156372,3.28191293
8.987383793,3.281512431
8.993615533,3.281109372
8.999851593,3.280703806
9.006091977,3.280295788
9.012336688,3.279885373
9.01858573,3.279472615
9.024839104,3.279057571
9.031096814,3.278640297
9.037358864,3.278220848
9.043625255,3.277799283
9.049895991,3.277375658
9.056171076,3.276950031
9.062450511,3.27652246
9.068734301,3.276093003
9.075022447,3.275661719
9.081314954,3.275228667
9.087611824,3.274793906
9.09391306,3.274357496
9.100218666,3.273919498
9.106528643,3.273479971
9.112842996,3.273038976
9.119161727,3.272596574
9.125484839,3.272152827
9.131812336,3.271707797
9.13814422,3.271261544
9.144480495,3.270814131
9.150821163,3.270365621
9.157166228,3.269916077
9.163515692,3.26946556
9.169869559,3.269014136
9.176227831,3.268561866
9.182590513,3.268108814
9.188957606,3.267655045
9.195329114,3.267200623
9.20170504,3.266745612
9.208085387,3.266290075
9.214470158,3.265834079
9.220859356,3.265377688
9.227252984,3.264920967
9.233651046,3.26446398
9.240053543,3.264006794
9.246460481,3.263549474
9.25287186,3.263092086
9.259287686,3.262634694
9.26570796,3.262177366
9.272132686,3.261720167
9.278561866,3.261263162
9.284995505,3.260806418
9.291433604,3.260350002
9.297876168,3.259893979
9.304323198,3.259438415
9.310774699,3.258983377
9.317230674,3.258528932
9.323691125,3.258075145
9.330156055,3.257622083
9.336625469,3.257169813
9.343099368,3.2567184
9.349577756,3.25626791
9.356060636,3.255818411
9.362548011,3.255369968
9.369039884,3.254922648
9.375536259,3.254476516
9.382037138,3.254031639
9.388542525,3.253588082
9.395052423,3.253145912
9.401566834,3.252705193
9.408085763,3.252265991
9.414609212,3.251828373
9.421137184,3.251392402
9.427669682,3.250958145
9.43420671,3.250525665
9.440748271,3.250095028
9.447294367,3.249666299
9.453845003,3.249239541
9.46040018,3.248814819
9.466959903,3.248392196
9.473524174,3.247971736
9.480092997,3.247553503
9.486666375,3.247137559
9.49324431,3.246723968
9.499826807,3.246312791
9.506413868,3.245904092
9.513005496,3.245497931
9.519601695,3.245094371
9.526202467,3.244693473
9.532807817,3.244295297
9.539417746,3.243899904
9.546032259,3.243507355
9.552651358,3.243117709
9.559275046,3.242731025
9.565903328,3.242347362
9.572536205,3.24196678
9.579173682,3.241589336
9.585815761,3.241215087
9.592462445,3.240844091
9.599113739,3.240476405
9.605769644,3.240112086
9.612430164,3.239751188
9.619095302,3.239393767
9.625765063,3.239039879
9.632439447,3.238689576
9.63911846,3.238342915
9.645802104,3.237999946
9.652490382,3.237660724
9.659183298,3.237325301
9.665880855,3.236993727
9.672583055,3.236666055
9.679289903,3.236342334
9.686001401,3.236022614
9.692717553,3.235706946
9.699438362,3.235395377
9.706163831,3.235087956
9.712893963,3.234784729
9.719628762,3.234485745
9.726368231,3.234191048
9.733112373,3.233900685
9.739861191,3.233614701
9.746614689,3.23333314
9.753372869,3.233056044
9.760135735,3.232783458
9.766903291,3.232515424
9.773675539,3.232251982
9.780452484,3.231993174
9.787234127,3.23173904
9.794020472,3.231489619
9.800811523,3.231244951
9.807607283,3.231005072
9.814407755,3.230770021
9.821212942,3.230539833
9.828022848,3.230314545
9.834837476,3.230094191
9.841656829,3.229878807
9.84848091,3.229668425
9.855309724,3.229463079
9.862143272,3.2292628
9.868981558,3.229067619
9.875824586,3.228877568
9.882672359,3.228692676
9.88952488,3.228512972
9.896382153,3.228338485
9.90324418,3.228169241
9.910110966,3.228005267
9.916982512,3.22784659
9.923858824,3.227693235
9.930739903,3.227545225
9.937625754,3.227402585
9.944516379,3.227265337
9.951411782,3.227133503
9.958311966,3.227007105
9.965216934,3.226886162
9.972126691,3.226770695
9.979041239,3.226660723
9.985960581,3.226556263
9.99288472,3.226457333
9.999813661,3.226363949
10.00674741,3.226276127
10.01368596,3.226193883
10.02062932,3.22611723
10.0275775,3.226046181
10.0345305,3.22598075
10.04148832,3.225920948
10.04845096,3.225866787
10.05541843,3.225818276
10.06239073,3.225775425
10.06936787,3.225738244
10.07634984,3.22570674
10.08333665,3.22568092
10.09032831,3.225660792
10.09732482,3.22564636
10.10432618,3.225637631
10.11133239,3.225634608
10.11834346,3.225637295
10.1253594,3.225645695
10.13238019,3.225659811
10.13940586,3.225679643
10.1464364,3.225705192
10.15347181,3.225736459
10.1605121,3.225773443
10.16755727,3.225816142
10.17460733,3.225864555
10.18166227,3.225918679
10.18872211,3.225978511
10.19578684,3.226044046
10.20285647,3.22611528
10.209931,3.226192207
10.21701044,3.226274822
10.22409479,3.226363118
10.23118405,3.226457088
10.23827822,3.226556723
10.24537732,3.226662016
10.25248133,3.226772958
10.25959027,3.226889538
10.26670415,3.227011746
10.27382295,3.227139572
10.28094669,3.227273005
10.28807537,3.227412031
10.29520899,3.227556639
10.30234756,3.227706815
10.30949108,3.227862546
10.31663955,3.228023818
10.32379298,3.228190615
10.33095137,3.228362924
10.33811472,3.228540727
10.34528304,3.228724009
10.35245633,3.228912753
10.35963459,3.229106942
10.36681783,3.229306558
10.37400605,3.229511584
10.38119926,3.229721999
10.38839745,3.229937786
10.39560064,3.230158925
10.40280882,3.230385396
10.41002199,3.230617178
10.41724017,3.230854252
10.42446336,3.231096595
10.43169155,3.231344186
10.43892475,3.231597004
10.44616297,3.231855026
10.45340621,3.23211823
10.46065447,3.232386591
10.46790776,3.232660088
10.47516607,3.232938697
10.48242942,3.233222392
10.48969781,3.233511151
10.49697123,3.233804948
10.5042497,3.234103758
10.51153322,3.234407556
10.51882178,3.234716317
10.5261154,3.235030015
10.53341408,3.235348623
10.54071782,3.235672116
10.54802662,3.236000466
10.55534049,3.236333647
10.56265943,3.236671632
10.56998344,3.237014393
10.57731254,3.237361904
10.58464671,3.237714135
10.59198597,3.238071059
10.59933032,3.238432649
10.60667977,3.238798875
10.61403431,3.239169709
10.62139394,3.239545123
10.62875869,3.239925088
10.63612853,3.240309574
10.64350349,3.240698552
10.65088356,3.241091994
10.65826875,3.241489869
10.66565906,3.241892148
10.6730545,3.242298801
10.68045506,3.2427098
10.68786075,3.243125112
10.69527158,3.243544709
10.70268755,3.243968561
10.71010866,3.244396637
10.71753491,3.244828906
10.72496632,3.245265339
10.73240287,3.245705906
10.73984459,3.246150574
10.74729146,3.246599314
10.7547435,3.247052096
10.7622007,3.247508888
10.76966308,3.24796966
10.77713063,3.248434381
10.78460335,3.24890302
10.79208126,3.249375546
10.79956436,3.249851929
10.80705264,3.250332138
10.81454611,3.25081614
10.82204479,3.251303907
10.82954866,3.251795406
10.83705773,3.252290608
10.84457201,3.25278948
10.8520915,3.253291992
10.8596162,3.253798113
10.86714612,3.254307812
10.87468127,3.254821059
10.88222164,3.255337822
10.88976723,3.25585807
10.89731806,3.256381774
10.90487412,3.256908901
10.91243543,3.257439422
10.92000197,3.257973305
10.92757376,3.258510519
10.93515081,3.259051035
10.9427331,3.259594822
10.95032066,3.260141849
10.95791347,3.260692085
10.96551155,3.261245501
10.9731149,3.261802065
10.98072352,3.262361748
10.98833742,3.262924519
10.99595659,3.263490348
11.00358105,3.264059205
11.0112108,3.26463106
11.01884583,3.265205882
11.02648616,3.265783643
11.03413179,3.266364311
11.04178272,3.266947858
11.04943895,3.267534253
11.05710049,3.268123466
11.06476735,3.268715469
11.07243952,3.269310232
11.08011701,3.269907725
11.08779982,3.270507919
11.09548797,3.271110784
11.10318144,3.271716292
11.11088024,3.272324413
11.11858439,3.272935119
11.12629388,3.27354838
11.13400871,3.274164167
11.14172889,3.274782452
11.14945443,3.275403206
11.15718532,3.2760264
11.16492157,3.276652006
11.17266319,3.277279995
11.18041017,3.277910339
11.18816253,3.27854301
11.19592026,3.279177979
11.20368337,3.279815218
11.21145186,3.280454699
11.21922574,3.281096394
11.22700501,3.281740276
11.23478968,3.282386316
11.24257974,3.283034486
11.25037521,3.28368476
11.25817607,3.284337109
11.26598235,3.284991506
11.27379404,3.285647923
11.28161115,3.286306333
11.28943368,3.28696671
11.29726163,3.287629024
11.30509501,3.288293251
11.31293382,3.288959362
11.32077807,3.28962733
11.32862775,3.290297129
11.33648288,3.290968731
11.34434346,3.291642111
11.35220948,3.292317241
11.36008096,3.292994094
11.3679579,3.293672645
11.3758403,3.294352866
11.38372816,3.295034731
11.3916215,3.295718215
11.39952031,3.29640329
11.40742459,3.29708993
11.41533436,3.29777811
11.42324961,3.298467802
11.43117034,3.299158982
11.43909657,3.299851623
11.4470283,3.3005457
11.45496553,3.301241185
11.46290826,3.301938054
11.47085649,3.302636282
11.47881024,3.303335841
11.4867695,3.304036707
11.49473429,3.304738854
11.50270459,3.305442256
11.51068042,3.306146889
11.51866178,3.306852726
11.52664868,3.307559742
11.53464111,3.308267913
11.54263909,3.308977212
11.55064261,3.309687615
11.55865168,3.310399096
11.5666663,3.31111163
11.57468648,3.311825193
11.58271223,3.312539759
11.59074353,3.313255303
11.59878041,3.3139718
11.60682286,3.314689226
11.61487089,3.315407556
11.62292449,3.316126764
11.63098368,3.316846826
11.63904846,3.317567717
11.64711883,3.318289413
11.6551948,3.31901189
11.66327636,3.319735121
11.67136353,3.320459083
11.67945631,3.321183752
11.6875547,3.321909102
11.6956587,3.32263511
11.70376832,3.323361751
11.71188357,3.324089
11.72000444,3.324816834
11.72813095,3.325545227
11.73626309,3.326274157
11.74440086,3.327003597
11.75254428,3.327733525
11.76069335,3.328463916
11.76884807,3.329194747
11.77700844,3.329925991
11.78517447,3.330657627
11.79334616,3.33138963
11.80152352,3.332121975
11.80970655,3.332854639
11.81789525,3.333587598
11.82608963,3.334320829
11.83428969,3.335054306
11.84249544,3.335788007
11.85070688,3.336521907
11.85892401,3.337255983
11.86714684,3.337990211
11.87537537,3.338724568
11.88360961,3.33945903
11.89184955,3.340193572
11.90009521,3.340928173
11.90834659,3.341662807
11.91660369,3.342397452
11.92486651,3.343132084
11.93313507,3.343866679
11.94140935,3.344601215
11.94968938,3.345335668
11.95797514,3.346070015
11.96626665,3.346804232
11.97456391,3.347538296
11.98286692,3.348272184
11.99117569,3.349005872
11.99949022,3.349739339
12.00781052,3.35047256
12.01613658,3.351205512
12.02446842,3.351938173
12.03280604,3.35267052
12.04114944,3.353402529
12.04949862,3.354134179
12.05785359,3.354865445
12.06621435,3.355596306
12.07458091,3.356326739
12.08295328,3.35705672
12.09133145,3.357786228
12.09971542,3.35851524
12.10810521,3.359243734
12.11650082,3.359971686
12.12490225,3.360699074
12.13330951,3.361425877
12.14172259,3.362152072
12.15014151,3.362877637
12.15856627,3.363602549
12.16699686,3.364326787
12.17543331,3.365050328
12.1838756,3.36577315
12.19232375,3.366495232
12.20077775,3.367216552
12.20923762,3.367937088
12.21770335,3.368656817
12.22617495,3.36937572
12.23465243,3.370093773
12.24313578,3.370810956
12.25162502,3.371527247
12.26012014,3.372242624
12.26862116,3.372957067
12.27712806,3.373670554
12.28564087,3.374383064
12.29415958,3.375094576
12.3026842,3.375805069
12.31121472,3.376514522
12.31975117,3.377222914
12.32829353,3.377930225
12.33684181,3.378636434
12.34539602,3.37934152
12.35395617,3.380045463
12.36252224,3.380748242
12.37109426,3.381449838
12.37967222,3.382150229
12.38825613,3.382849396
12.39684599,3.38354732
12.40544181,3.384243979
12.41404359,3.384939354
12.42265133,3.385633426
12.43126504,3.386326174
12.43988473,3.387017579
12.44851039,3.387707623
12.45714203,3.388396284
12.46577965,3.389083545
12.47442327,3.389769386
12.48307288,3.390453788
12.49172848,3.391136733
12.50039009,3.391818201
12.5090577,3.392498173
12.51773133,3.393176632
12.52641097,3.393853559
12.53509662,3.394528935
12.5437883,3.395202742
12.55248601,3.395874962
12.56118974,3.396545578
12.56989952,3.39721457
12.57861533,3.397881922
12.58733718,3.398547616
12.59606508,3.399211635
12.60479904,3.39987396
12.61353905,3.400534576
12.62228511,3.401193464
12.63103725,3.401850607
12.63979545,3.40250599
12.64855973,3.403159594
12.65733008,3.403811405
12.66610651,3.404461404
12.67488903,3.405109575
12.68367764,3.405755904
12.69247235,3.406400372
12.70127315,3.407042966
12.71008005,3.407683668
12.71889306,3.408322463
12.72771218,3.408959335
12.73653742,3.40959427
12.74536877,3.410227252
12.75420625,3.410858266
12.76304986,3.411487296
12.7718996,3.412114329
12.78075547,3.412739349
12.78961749,3.413362342
12.79848565,3.413983294
12.80735996,3.41460219
12.81624042,3.415219017
12.82512704,3.415833759
12.83401982,3.416446405
12.84291877,3.417056939
12.85182389,3.417665349
12.86073518,3.418271622
12.86965266,3.418875743
12.87857631,3.4194777
12.88750616,3.42007748
12.89644219,3.420675071
12.90538442,3.42127046
12.91433285,3.421863634
12.92328749,3.422454581
12.93224834,3.423043289
12.9412154,3.423629747
12.95018867,3.424213942
12.95916817,3.424795862
12.9681539,3.425375497
12.97714585,3.425952835
12.98614404,3.426527864
12.99514847,3.427100574
13.00415914,3.427670955
13.01317606,3.428238994
13.02219924,3.428804682
13.03122867,3.429368008
13.04026436,3.429928962
13.04930631,3.430487534
13.05835454,3.431043714
13.06740904,3.431597493
13.07646982,3.43214886
13.08553688,3.432697806
13.09461022,3.433244323
13.10368986,3.4337884
13.1127758,3.434330029
13.12186803,3.434869201
13.13096657,3.435405907
13.14007142,3.435940139
13.14918258,3.436471889
13.15830006,3.437001147
13.16742386,3.437527908
13.17655398,3.438052161
13.18569044,3.4385739
13.19483323,3.439093117
13.20398236,3.439609804
13.21313784,3.440123955
13.22229966,3.440635562
13.23146784,3.441144618
13.24064238,3.441651117
13.24982327,3.442155051
13.25901053,3.442656414
13.26820416,3.4431552
13.27740417,3.443651403
13.28661056,3.444145016
13.29582332,3.444636033
13.30504248,3.445124449
13.31426803,3.445610258
13.32349998,3.446093455
13.33273833,3.446574034
13.34198308,3.447051989
13.35123424,3.447527317
13.36049182,3.448000011
13.36975582,3.448470067
13.37902624,3.448937481
13.38830309,3.449402248
13.39758637,3.449864363
13.40687609,3.450323822
13.41617225,3.450780622
13.42547485,3.451234757
13.43478391,3.451686225
13.44409942,3.452135021
13.45342139,3.452581142
13.46274983,3.453024584
13.47208473,3.453465345
13.4814261,3.45390342
13.49077395,3.454338807
13.50012829,3.454771503
13.50948911,3.455201504
13.51885642,3.455628809
13.52823022,3.456053414
13.53761053,3.456475318
13.54699734,3.456894516
13.55639066,3.457311009
13.56579049,3.457724792
13.57519684,3.458135865
13.58460971,3.458544224
13.59402911,3.458949869
13.60345503,3.459352798
13.6128875,3.459753009
13.62232651,3.4601505
13.63177206,3.460545271
13.64122416,3.460937319
13.65068281,3.461326644
13.66014802,3.461713244
13.6696198,3.462097118
13.67909814,3.462478267
13.68858306,3.462856687
13.69807455,3.46323238
13.70757262,3.463605344
13.71707728,3.463975579
13.72658853,3.464343084
13.73610637,3.464707859
13.74563082,3.465069903
13.75516186,3.465429216
13.76469952,3.465785799
13.77424379,3.466139651
13.78379468,3.466490771
13.79335219,3.466839161
13.80291633,3.46718482
13.8124871,3.467527749
13.8220645,3.467867947
13.83164855,3.468205416
13.84123924,3.468540154
13.85083658,3.468872164
13.86044058,3.469201446
13.87005123,3.469527999
13.87966855,3.469851825
13.88929254,3.470172925
13.8989232,3.470491299
13.90856054,3.470806948
13.91820456,3.471119872
13.92785527,3.471430074
13.93751267,3.471737553
13.94717677,3.472042311
13.95684757,3.472344349
13.96652507,3.472643668
13.97620928,3.472940269
13.98590021,3.473234153
13.99559786,3.473525322
14.00530223,3.473813776
14.01501333,3.474099517
14.02473117,3.474382546
14.03445574,3.474662865
14.04418706,3.474940475
14.05392512,3.475215377
14.06366993,3.475487572
14.07342151,3.475757063
14.08317984,3.47602385
14.09294494,3.476287936
14.10271681,3.47654932
14.11249546,3.476808006
14.12228089,3.477063995
14.1320731,3.477317287
14.1418721,3.477567885
14.1516779,3.477815791
14.16149049,3.478061005
14.17130989,3.478303529
14.1811361,3.478543365
14.19096912,3.478780515
14.20080896,3.479014979
14.21065563,3.47924676
14.22050912,3.47947586
14.23036944,3.479702279
14.2402366,3.479926019
14.2501106,3.480147082
14.25999145,3.48036547
14.26987915,3.480581183
14.2797737,3.480794225
14.28967512,3.481004595
14.2995834,3.481212296
14.30949855,3.481417328
14.31942058,3.481619695
14.32934949,3.481819396
14.33928528,3.482016435
14.34922796,3.482210811
14.35917753,3.482402526
14.36913401,3.482591582
14.37909739,3.482777981
14.38906767,3.482961723
14.39904487,3.48314281
14.40902899,3.483321243
14.41902003,3.483497024
14.429018,3.483670154
14.4390229,3.483840634
14.44903473,3.484008466
14.45905351,3.484173649
14.46907924,3.484336187
14.47911192,3.48449608
14.48915155,3.484653328
14.49919815,3.484807934
14.50925171,3.484959898
14.51931224,3.485109221
14.52937975,3.485255904
14.53945424,3.485399949
14.54953572,3.485541355
14.55962418,3.485680125
14.56971964,3.485816259
14.5798221,3.485949757
14.58993157,3.486080621
14.60004805,3.486208852
14.61017154,3.48633445
14.62030205,3.486457415
14.63043958,3.48657775
14.64058414,3.486695453
14.65073574,3.486810527
14.66089438,3.486922971
14.67106006,3.487032786
14.68123279,3.487139972
14.69141257,3.487244531
14.70159941,3.487346462
14.71179332,3.487445767
14.72199429,3.487542445
14.73220234,3.487636496
14.74241746,3.487727922
14.75263967,3.487816723
14.76286896,3.487902898
14.77310535,3.487986449
14.78334884,3.488067375
14.79359943,3.488145677
14.80385712,3.488221354
14.81412193,3.488294407
14.82439386,3.488364837
14.83467291,3.488432643
14.84495908,3.488497826
14.85525239,3.488560385
14.86555284,3.48862032
14.87586042,3.488677633
14.88617516,3.488732322
14.89649705,3.488784387
14.90682609,3.48883383
14.9171623,3.488880649
14.92750567,3.488924846
14.93785622,3.488966419
14.94821394,3.489005368
14.95857884,3.489041695
14.96895093,3.489075398
14.97933022,3.489106478
14.9897167,3.489134935
15.00011038,3.489160768
15.01051127,3.489183978
15.02091937,3.489204564
15.03133468,3.489222527
15.04175722,3.489237866
15.05218699,3.489250582
15.06262399,3.489260675
15.07306822,3.489268144
15.0835197,3.489272989
15.09397842,3.489275211
15.1044444,3.48927481
15.11491763,3.489271786
15.12539812,3.489266139
15.13588588,3.489257869
15.14638092,3.489246976
15.15688323,3.489233461
15.16739282,3.489217324
15.1779097,3.489198564
15.18843387,3.489177183
15.19896534,3.489153181
15.20950412,3.489126558
15.22005019,3.489097315
15.23060359,3.489065451
15.2411643,3.489030969
15.25173233,3.488993868
15.26230769,3.488954149
15.27289038,3.488911812
15.28348041,3.48886686
15.29407779,3.488819291
15.30468251,3.488769108
15.31529458,3.488716312
15.32591402,3.488660903
15.33654081,3.488602883
15.34717498,3.488542253
15.35781652,3.488479014
15.36846543,3.488413168
15.37912174,3.488344716
15.38978543,3.48827366
15.40045651,3.488200002
15.41113499,3.488123744
15.42182088,3.488044886
15.43251418,3.487963432
15.44321489,3.487879384
15.45392302,3.487792743
15.46463858,3.487703513
15.47536156,3.487611696
15.48609199,3.487517294
15.49682985,3.48742031
15.50757516,3.487320747
15.51832791,3.487218608
15.52908813,3.487113897
15.5398558,3.487006616
15.55063094,3.486896769
15.56141356,3.48678436
15.57220365,3.486669392
15.58300122,3.48655187
15.59380627,3.486431797
15.60461882,3.486309178
15.61543887,3.486184017
15.62626642,3.486056318
15.63710148,3.485926088
15.64794405,3.48579333
15.65879414,3.485658049
15.66965175,3.485520251
15.68051689,3.485379942
15.69138956,3.485237127
15.70226977,3.485091813
15.71315753,3.484944004
15.72405284,3.484793708
15.7349557,3.484640931
15.74586612,3.48448568
15.75678411,3.484327962
15.76770966,3.484167784
15.77864279,3.484005153
15.78958351,3.483840077
15.80053181,3.483672564
15.8114877,3.483502623
15.82245118,3.48333026
15.83342227,3.483155486
15.84440097,3.482978308
15.85538728,3.482798736
15.86638121,3.48261678
15.87738276,3.482432448
15.88839193,3.482245751
15.89940875,3.482056699
15.9104332,3.481865302
15.92146529,3.481671571
15.93250504,3.481475517
15.94355244,3.481277151
15.95460749,3.481076485
15.96567022,3.480873529
15.97674062,3.480668297
15.98781869,3.480460801
15.99890444,3.480251054
16.00999788,3.480039068
16.02109901,3.479824856
16.03220784,3.479608433
16.04332437,3.479389812
16.05444861,3.479169007
16.06558057,3.478946033
16.07672024,3.478720904
16.08786763,3.478493637
16.09902276,3.478264245
16.11018562,3.478032746
16.12135622,3.477799155
16.13253457,3.477563488
16.14372066,3.477325762
16.15491452,3.477085996
16.16611613,3.476844205
16.17732552,3.476600407
16.18854267,3.476354622
16.1997676,3.476106867
16.21100032,3.475857161
16.22224082,3.475605523
16.23348912,3.475351974
16.24474522,3.475096532
16.25600912,3.474839218
16.26728083,3.474580053
16.27856036,3.474319058
16.28984771,3.474056254
16.30114289,3.473791662
16.3124459,3.473525305
16.32375674,3.473257205
16.33507543,3.472987386
16.34640197,3.472715869
16.35773636,3.47244268
16.36907861,3.472167841
16.38042872,3.471891376
16.3917867,3.471613312
16.40315256,3.471333672
16.4145263,3.471052483
16.42590793,3.470769769
16.43729745,3.470485557
16.44869487,3.470199874
16.46010018,3.469912747
16.47151341,3.469624203
16.48293455,3.469334269
16.49436361,3.469042974
16.5058006,3.468750347
16.51724551,3.468456415
16.52869836,3.468161209
16.54015916,3.467864758
16.5516279,3.467567091
16.56310459,3.46726824
16.57458924,3.466968235
16.58608185,3.466667108
16.59758243,3.466364889
16.60909098,3.46606161
16.62060752,3.465757305
16.63213204,3.465452004
16.64366455,3.465145743
16.65520506,3.464838553
16.66675357,3.464530469
16.67831009,3.464221525
16.68987462,3.463911755
16.70144717,3.463601194
16.71302774,3.463289878
16.72461635,3.462977841
16.73621299,3.462665121
16.74781767,3.462351752
16.75943039,3.462037773
16.77105117,3.461723219
16.78268001,3.461408129
16.79431691,3.461092539
16.80596188,3.460776488
