Period (days),Log of Amplitude
9.90324418,2.720503173
9.910110966,2.720386053
9.916982512,2.72027244
9.923858824,2.720162342
9.930739903,2.720055766
9.937625754,2.719952718
9.944516379,2.719853204
9.951411782,2.719757229
9.958311966,2.719664799
9.965216934,2.719575917
9.972126691,2.719490587
9.979041239,2.719408811
9.985960581,2.719330593
9.99288472,2.719255933
9.999813661,2.719184834
10.00674741,2.719117296
10.01368596,2.719053318
10.02062932,2.7189929
10.0275775,2.718936042
10.0345305,2.718882742
10.04148832,2.718832997
10.04845096,2.718786804
10.05541843,2.718744161
10.06239073,2.718705063
10.06936787,2.718669506
10.07634984,2.718637486
10.08333665,2.718608996
10.09032831,2.71858403
10.09732482,2.718562583
10.10432618,2.718544646
10.11133239,2.718530213
10.11834346,2.718519275
10.1253594,2.718511824
10.13238019,2.71850785
10.13940586,2.718507345
10.1464364,2.718510296
10.15347181,2.718516695
10.1605121,2.71852653
10.16755727,2.71853979
10.17460733,2.718556462
10.18166227,2.718576534
10.18872211,2.718599992
10.19578684,2.718626825
10.20285647,2.718657017
10.209931,2.718690554
10.21701044,2.718727422
10.22409479,2.718767606
10.23118405,2.718811089
10.23827822,2.718857857
10.24537732,2.718907892
10.25248133,2.718961177
10.25959027,2.719017696
10.26670415,2.719077431
10.27382295,2.719140365
10.28094669,2.719206477
10.28807537,2.719275751
10.29520899,2.719348167
10.30234756,2.719423705
10.30949108,2.719502347
10.31663955,2.719584071
10.32379298,2.719668857
10.33095137,2.719756686
10.33811472,2.719847535
10.34528304,2.719941383
10.35245633,2.72003821
10.35963459,2.720137992
10.36681783,2.720240708
10.37400605,2.720346336
10.38119926,2.720454852
10.38839745,2.720566234
10.39560064,2.720680459
10.40280882,2.720797503
10.41002199,2.720917342
10.41724017,2.721039953
10.42446336,2.721165312
10.43169155,2.721293394
10.43892475,2.721424174
10.44616297,2.721557629
10.45340621,2.721693734
10.46065447,2.721832462
10.46790776,2.72197379
10.47516607,2.722117692
10.48242942,2.722264141
10.48969781,2.722413114
10.49697123,2.722564584
10.5042497,2.722718524
10.51153322,2.72287491
10.51882178,2.723033715
10.5261154,2.723194912
10.53341408,2.723358476
10.54071782,2.723524381
10.54802662,2.723692599
10.55534049,2.723863104
10.56265943,2.72403587
10.56998344,2.72421087
10.57731254,2.724388078
10.58464671,2.724567466
10.59198597,2.724749008
10.59933032,2.724932678
10.60667977,2.725118448
10.61403431,2.725306292
10.62139394,2.725496182
10.62875869,2.725688093
10.63612853,2.725881998
10.64350349,2.726077869
10.65088356,2.72627568
10.65826875,2.726475405
10.66565906,2.726677017
10.6730545,2.726880489
10.68045506,2.727085795
10.68786075,2.727292908
10.69527158,2.727501802
10.70268755,2.727712451
10.71010866,2.727924828
10.71753491,2.728138908
10.72496632,2.728354665
10.73240287,2.728572071
10.73984459,2.728791103
10.74729146,2.729011733
10.7547435,2.729233938
10.7622007,2.72945769
10.76966308,2.729682965
10.77713063,2.729909737
10.78460335,2.730137982
10.79208126,2.730367675
10.79956436,2.73059879
10.80705264,2.730831304
10.81454611,2.731065193
10.82204479,2.73130043
10.82954866,2.731536994
10.83705773,2.73177486
10.84457201,2.732014004
10.8520915,2.732254402
10.8596162,2.732496032
10.86714612,2.73273887
10.87468127,2.732982894
10.88222164,2.733228081
10.88976723,2.733474407
10.89731806,2.733721852
10.90487412,2.733970393
10.91243543,2.734220008
10.92000197,2.734470676
10.92757376,2.734722374
10.93515081,2.734975083
10.9427331,2.735228781
10.95032066,2.735483448
10.95791347,2.735739063
10.96551155,2.735995606
10.9731149,2.736253057
10.98072352,2.736511396
10.98833742,2.736770605
10.99595659,2.737030663
11.00358105,2.737291553
11.0112108,2.737553255
11.01884583,2.737815751
11.02648616,2.738079023
11.03413179,2.738343054
11.04178272,2.738607825
11.04943895,2.738873319
11.05710049,2.739139521
11.06476735,2.739406411
11.07243952,2.739673976
11.08011701,2.739942197
11.08779982,2.74021106
11.09548797,2.740480548
11.10318144,2.740750647
11.11088024,2.741021342
11.11858439,2.741292617
11.12629388,2.741564459
11.13400871,2.741836853
11.14172889,2.742109786
11.14945443,2.742383243
11.15718532,2.742657212
11.16492157,2.742931679
11.17266319,2.743206632
11.18041017,2.743482059
11.18816253,2.743757948
11.19592026,2.744034286
11.20368337,2.744311062
11.21145186,2.744588265
11.21922574,2.744865884
11.22700501,2.745143909
11.23478968,2.745422328
11.24257974,2.745701133
11.25037521,2.745980312
11.25817607,2.746259858
11.26598235,2.74653976
11.27379404,2.74682001
11.28161115,2.747100599
11.28943368,2.747381518
11.29726163,2.747662761
11.30509501,2.747944318
11.31293382,2.748226183
11.32077807,2.748508348
11.32862775,2.748790806
11.33648288,2.749073552
11.34434346,2.749356577
11.35220948,2.749639878
11.36008096,2.749923446
11.3679579,2.750207278
11.3758403,2.750491367
11.38372816,2.750775709
11.3916215,2.751060299
11.39952031,2.751345133
11.40742459,2.751630206
11.41533436,2.751915514
11.42324961,2.752201054
11.43117034,2.752486823
11.43909657,2.752772816
11.4470283,2.753059031
11.45496553,2.753345466
11.46290826,2.753632118
11.47085649,2.753918984
11.47881024,2.754206064
11.4867695,2.754493354
11.49473429,2.754780854
11.50270459,2.755068562
11.51068042,2.755356478
11.51866178,2.755644599
11.52664868,2.755932927
11.53464111,2.75622146
11.54263909,2.756510198
11.55064261,2.756799142
11.55865168,2.757088291
11.5666663,2.757377646
11.57468648,2.757667207
11.58271223,2.757956976
11.59074353,2.758246954
11.59878041,2.758537141
11.60682286,2.758827539
11.61487089,2.75911815
11.62292449,2.759408976
11.63098368,2.759700018
11.63904846,2.759991279
11.64711883,2.76028276
11.6551948,2.760574465
11.66327636,2.760866395
11.67136353,2.761158555
11.67945631,2.761450946
11.6875547,2.761743571
11.6956587,2.762036435
11.70376832,2.76232954
11.71188357,2.762622889
11.72000444,2.762916487
11.72813095,2.763210337
11.73626309,2.763504444
11.74440086,2.76379881
11.75254428,2.76409344
11.76069335,2.764388338
11.76884807,2.764683509
11.77700844,2.764978957
11.78517447,2.765274687
11.79334616,2.765570703
11.80152352,2.76586701
11.80970655,2.766163613
11.81789525,2.766460516
11.82608963,2.766757725
11.83428969,2.767055244
11.84249544,2.76735308
11.85070688,2.767651236
11.85892401,2.767949718
11.86714684,2.768248532
11.87537537,2.768547683
11.88360961,2.768847175
11.89184955,2.769147016
11.90009521,2.769447209
11.90834659,2.769747761
11.91660369,2.770048677
11.92486651,2.770349963
11.93313507,2.770651624
11.94140935,2.770953666
11.94968938,2.771256094
11.95797514,2.771558915
11.96626665,2.771862133
11.97456391,2.772165755
11.98286692,2.772469786
11.99117569,2.772774231
11.99949022,2.773079097
12.00781052,2.773384389
12.01613658,2.773690112
12.02446842,2.773996272
12.03280604,2.774302876
12.04114944,2.774609927
12.04949862,2.774917432
12.05785359,2.775225396
12.06621435,2.775533824
12.07458091,2.775842722
12.08295328,2.776152096
12.09133145,2.77646195
12.09971542,2.776772289
12.10810521,2.777083119
12.11650082,2.777394445
12.12490225,2.777706272
12.13330951,2.778018605
12.14172259,2.778331448
12.15014151,2.778644807
12.15856627,2.778958685
12.16699686,2.779273089
12.17543331,2.779588021
12.1838756,2.779903488
12.19232375,2.780219492
12.20077775,2.780536039
12.20923762,2.780853132
12.21770335,2.781170775
12.22617495,2.781488973
12.23465243,2.781807729
12.24313578,2.782127047
12.25162502,2.78244693
12.26012014,2.782767383
12.26862116,2.783088407
12.27712806,2.783410008
12.28564087,2.783732187
12.29415958,2.784054947
12.3026842,2.784378292
12.31121472,2.784702225
12.31975117,2.785026747
12.32829353,2.785351861
12.33684181,2.78567757
12.34539602,2.786003875
12.35395617,2.786330779
12.36252224,2.786658283
12.37109426,2.786986389
12.37967222,2.787315099
12.38825613,2.787644415
12.39684599,2.787974336
12.40544181,2.788304865
12.41404359,2.788636002
12.42265133,2.788967749
12.43126504,2.789300105
12.43988473,2.789633071
12.44851039,2.789966647
12.45714203,2.790300834
12.46577965,2.790635631
12.47442327,2.790971039
12.48307288,2.791307056
12.49172848,2.791643682
12.50039009,2.791980917
12.5090577,2.792318759
12.51773133,2.792657207
12.52641097,2.792996261
12.53509662,2.793335918
12.5437883,2.793676177
12.55248601,2.794017036
12.56118974,2.794358493
12.56989952,2.794700546
12.57861533,2.795043193
12.58733718,2.795386431
12.59606508,2.795730257
12.60479904,2.796074668
12.61353905,2.796419662
12.62228511,2.796765235
12.63103725,2.797111383
12.63979545,2.797458103
12.64855973,2.797805392
12.65733008,2.798153245
12.66610651,2.798501657
12.67488903,2.798850625
12.68367764,2.799200145
12.69247235,2.79955021
12.70127315,2.799900818
12.71008005,2.800251961
12.71889306,2.800603636
12.72771218,2.800955836
12.73653742,2.801308556
12.74536877,2.801661791
12.75420625,2.802015533
12.76304986,2.802369778
12.7718996,2.802724519
12.78075547,2.803079749
12.78961749,2.803435461
12.79848565,2.80379165
12.80735996,2.804148307
12.81624042,2.804505425
12.82512704,2.804862998
12.83401982,2.805221018
12.84291877,2.805579476
12.85182389,2.805938366
12.86073518,2.806297678
12.86965266,2.806657406
12.87857631,2.80701754
12.88750616,2.807378072
12.89644219,2.807738994
12.90538442,2.808100296
12.91433285,2.80846197
12.92328749,2.808824006
12.93224834,2.809186395
12.9412154,2.809549129
12.95018867,2.809912196
12.95916817,2.810275588
12.9681539,2.810639294
12.97714585,2.811003305
12.98614404,2.811367611
12.99514847,2.8117322
13.00415914,2.812097063
13.01317606,2.81246219
13.02219924,2.812827569
13.03122867,2.813193189
13.04026436,2.813559041
13.04930631,2.813925111
13.05835454,2.814291391
13.06740904,2.814657867
13.07646982,2.815024529
13.08553688,2.815391365
13.09461022,2.815758364
13.10368986,2.816125513
13.1127758,2.816492801
13.12186803,2.816860216
13.13096657,2.817227745
13.14007142,2.817595376
13.14918258,2.817963098
13.15830006,2.818330898
13.16742386,2.818698762
13.17655398,2.819066679
13.18569044,2.819434636
13.19483323,2.81980262
13.20398236,2.820170619
13.21313784,2.820538618
13.22229966,2.820906606
13.23146784,2.821274569
13.24064238,2.821642493
13.24982327,2.822010366
13.25901053,2.822378175
13.26820416,2.822745905
13.27740417,2.823113544
13.28661056,2.823481078
13.29582332,2.823848493
13.30504248,2.824215775
13.31426803,2.824582911
13.32349998,2.824949887
13.33273833,2.82531669
13.34198308,2.825683305
13.35123424,2.826049718
13.36049182,2.826415916
13.36975582,2.826781884
13.37902624,2.827147608
13.38830309,2.827513075
13.39758637,2.827878269
13.40687609,2.828243178
13.41617225,2.828607786
13.42547485,2.82897208
13.43478391,2.829336046
13.44409942,2.829699668
13.45342139,2.830062932
13.46274983,2.830425826
13.47208473,2.830788333
13.4814261,2.83115044
13.49077395,2.831512132
13.50012829,2.831873395
13.50948911,2.832234214
13.51885642,2.832594576
13.52823022,2.832954465
13.53761053,2.833313867
13.54699734,2.833672769
13.55639066,2.834031155
13.56579049,2.834389011
13.57519684,2.834746323
13.58460971,2.835103076
13.59402911,2.835459256
13.60345503,2.835814848
13.6128875,2.836169839
13.62232651,2.836524214
13.63177206,2.836877958
13.64122416,2.837231057
13.65068281,2.837583497
13.66014802,2.837935265
13.6696198,2.838286344
13.67909814,2.838636722
13.68858306,2.838986384
13.69807455,2.839335316
13.70757262,2.839683503
13.71707728,2.840030933
13.72658853,2.84037759
13.73610637,2.84072346
13.74563082,2.841068531
13.75516186,2.841412787
13.76469952,2.841756214
13.77424379,2.8420988
13.78379468,2.84244053
13.79335219,2.84278139
13.80291633,2.843121367
13.8124871,2.843460447
13.8220645,2.843798616
13.83164855,2.844135861
13.84123924,2.844472168
13.85083658,2.844807523
13.86044058,2.845141914
13.87005123,2.845475327
13.87966855,2.845807749
13.88929254,2.846139165
13.8989232,2.846469564
13.90856054,2.846798932
13.91820456,2.847127256
13.92785527,2.847454522
13.93751267,2.847780718
13.94717677,2.848105832
13.95684757,2.848429849
13.96652507,2.848752758
13.97620928,2.849074545
13.98590021,2.849395199
13.99559786,2.849714705
14.00530223,2.850033053
14.01501333,2.850350229
14.02473117,2.850666221
14.03445574,2.850981017
14.04418706,2.851294605
14.05392512,2.851606972
14.06366993,2.851918106
14.07342151,2.852227995
14.08317984,2.852536628
14.09294494,2.852843992
14.10271681,2.853150076
14.11249546,2.853454868
14.12228089,2.853758356
14.1320731,2.854060528
14.1418721,2.854361374
14.1516779,2.854660882
14.16149049,2.85495904
14.17130989,2.855255837
14.1811361,2.855551262
14.19096912,2.855845304
14.20080896,2.856137952
14.21065563,2.856429194
14.22050912,2.856719021
14.23036944,2.85700742
14.2402366,2.857294383
14.2501106,2.857579896
14.25999145,2.857863952
14.26987915,2.858146537
14.2797737,2.858427644
14.28967512,2.85870726
14.2995834,2.858985376
14.30949855,2.859261982
14.31942058,2.859537067
14.32934949,2.859810622
14.33928528,2.860082637
14.34922796,2.860353101
14.35917753,2.860622006
14.36913401,2.86088934
14.37909739,2.861155096
14.38906767,2.861419264
14.39904487,2.861681833
14.40902899,2.861942794
14.41902003,2.86220214
14.429018,2.862459859
14.4390229,2.862715944
14.44903473,2.862970384
14.45905351,2.863223172
14.46907924,2.863474298
14.47911192,2.863723755
14.48915155,2.863971532
14.49919815,2.864217621
14.50925171,2.864462015
14.51931224,2.864704704
14.52937975,2.86494568
14.53945424,2.865184935
14.54953572,2.865422462
14.55962418,2.865658251
14.56971964,2.865892295
14.5798221,2.866124586
14.58993157,2.866355116
14.60004805,2.866583877
14.61017154,2.866810863
14.62030205,2.867036065
14.63043958,2.867259475
14.64058414,2.867481088
14.65073574,2.867700894
14.66089438,2.867918888
14.67106006,2.868135062
14.68123279,2.868349409
14.69141257,2.868561922
14.70159941,2.868772594
14.71179332,2.868981418
14.72199429,2.869188389
14.73220234,2.869393499
14.74241746,2.869596742
14.75263967,2.869798112
14.76286896,2.869997602
14.77310535,2.870195206
14.78334884,2.870390918
14.79359943,2.870584733
14.80385712,2.870776643
14.81412193,2.870966644
14.82439386,2.87115473
14.83467291,2.871340895
14.84495908,2.871525133
14.85525239,2.87170744
14.86555284,2.87188781
14.87586042,2.872066237
14.88617516,2.872242717
14.89649705,2.872417245
14.90682609,2.872589815
14.9171623,2.872760424
14.92750567,2.872929065
14.93785622,2.873095736
14.94821394,2.87326043
14.95857884,2.873423145
14.96895093,2.873583874
14.97933022,2.873742615
14.9897167,2.873899364
15.00011038,2.874054116
15.01051127,2.874206867
15.02091937,2.874357615
15.03133468,2.874506354
15.04175722,2.874653082
15.05218699,2.874797796
15.06262399,2.874940491
15.07306822,2.875081166
15.0835197,2.875219816
15.09397842,2.87535644
15.1044444,2.875491034
15.11491763,2.875623595
15.12539812,2.875754121
15.13588588,2.87588261
15.14638092,2.87600906
15.15688323,2.876133467
15.16739282,2.876255831
15.1779097,2.876376149
15.18843387,2.876494419
15.19896534,2.87661064
15.20950412,2.876724811
15.22005019,2.876836929
15.23060359,2.876946995
15.2411643,2.877055006
15.25173233,2.877160961
15.26230769,2.877264861
15.27289038,2.877366704
15.28348041,2.877466489
15.29407779,2.877564217
15.30468251,2.877659888
15.31529458,2.8777535
15.32591402,2.877845055
15.33654081,2.877934552
15.34717498,2.878021991
15.35781652,2.878107375
15.36846543,2.878190702
15.37912174,2.878271974
15.38978543,2.878351193
15.40045651,2.878428359
15.41113499,2.878503473
15.42182088,2.878576537
15.43251418,2.878647554
15.44321489,2.878716524
15.45392302,2.87878345
15.46463858,2.878848334
15.47536156,2.878911179
15.48609199,2.878971987
15.49682985,2.87903076
15.50757516,2.879087503
15.51832791,2.879142217
15.52908813,2.879194907
15.5398558,2.879245576
15.55063094,2.879294228
15.56141356,2.879340866
15.57220365,2.879385494
15.58300122,2.879428118
15.59380627,2.879468742
15.60461882,2.879507369
15.61543887,2.879544006
15.62626642,2.879578657
15.63710148,2.879611328
15.64794405,2.879642024
15.65879414,2.879670752
15.66965175,2.879697516
15.68051689,2.879722323
15.69138956,2.879745181
15.70226977,2.879766094
15.71315753,2.879785071
15.72405284,2.879802119
15.7349557,2.879817244
15.74586612,2.879830454
15.75678411,2.879841757
15.76770966,2.879851162
15.77864279,2.879858676
15.78958351,2.879864308
15.80053181,2.879868066
15.8114877,2.87986996
15.82245118,2.87987
15.83342227,2.879868193
15.84440097,2.879864551
15.85538728,2.879859083
15.86638121,2.8798518
15.87738276,2.879842711
15.88839193,2.879831828
15.89940875,2.879819162
15.9104332,2.879804724
15.92146529,2.879788525
15.93250504,2.879770578
15.94355244,2.879750895
15.95460749,2.879729487
15.96567022,2.879706368
15.97674062,2.87968155
15.98781869,2.879655046
15.99890444,2.879626871
16.00999788,2.879597037
16.02109901,2.879565559
16.03220784,2.87953245
16.04332437,2.879497727
16.05444861,2.879461402
16.06558057,2.879423492
16.07672024,2.879384012
16.08786763,2.879342977
16.09902276,2.879300404
16.11018562,2.879256309
16.12135622,2.879210708
16.13253457,2.879163618
16.14372066,2.879115057
16.15491452,2.879065042
16.16611613,2.87901359
16.17732552,2.878960719
16.18854267,2.878906449
16.1997676,2.878850797
16.21100032,2.878793782
16.22224082,2.878735424
16.23348912,2.878675742
16.24474522,2.878614756
16.25600912,2.878552486
16.26728083,2.878488953
16.27856036,2.878424177
16.28984771,2.878358179
16.30114289,2.87829098
16.3124459,2.878222603
16.32375674,2.878153069
16.33507543,2.878082399
16.34640197,2.878010618
16.35773636,2.877937747
16.36907861,2.87786381
16.38042872,2.87778883
16.3917867,2.877712831
16.40315256,2.877635836
16.4145263,2.877557871
16.42590793,2.877478959
16.43729745,2.877399126
16.44869487,2.877318397
16.46010018,2.877236797
16.47151341,2.877154352
16.48293455,2.877071088
16.49436361,2.876987032
16.5058006,2.87690221
16.51724551,2.876816648
16.52869836,2.876730375
16.54015916,2.876643418
16.5516279,2.876555804
16.56310459,2.876467562
16.57458924,2.87637872
16.58608185,2.876289307
16.59758243,2.876199351
16.60909098,2.876108881
16.62060752,2.876017928
16.63213204,2.87592652
16.64366455,2.875834688
16.65520506,2.875742462
16.66675357,2.875649873
16.67831009,2.87555695
16.68987462,2.875463726
16.70144717,2.875370231
16.71302774,2.875276497
16.72461635,2.875182555
16.73621299,2.875088438
16.74781767,2.874994178
16.75943039,2.874899806
16.77105117,2.874805357
16.78268001,2.874710862
16.79431691,2.874616354
16.80596188,2.874521868
16.81761492,2.874427436
16.82927605,2.874333093
16.84094525,2.874238871
16.85262255,2.874144806
16.86430795,2.874050932
16.87600145,2.873957282
16.88770306,2.873863892
16.89941278,2.873770797
16.91113062,2.873678031
16.92285659,2.87358563
16.93459068,2.873493628
16.94633292,2.873402063
16.95808329,2.873310968
16.96984181,2.873220381
16.98160849,2.873130336
16.99338332,2.87304087
17.00516632,2.872952019
17.01695749,2.87286382
17.02875684,2.872776308
17.04056436,2.87268952
17.05238008,2.872603493
17.06420398,2.872518263
17.07603609,2.872433868
17.0878764,2.872350343
17.09972492,2.872267726
17.11158165,2.872186055
17.12344661,2.872105364
17.13531979,2.872025693
17.14720121,2.871947078
17.15909086,2.871869556
17.17098876,2.871793164
17.18289491,2.871717939
17.19480931,2.871643919
17.20673198,2.87157114
17.21866291,2.87149964
17.23060212,2.871429457
17.2425496,2.871360626
17.25450537,2.871293185
17.26646942,2.871227172
17.27844178,2.871162622
17.29042243,2.871099574
17.3024114,2.871038063
17.31440867,2.870978127
17.32641426,2.870919802
17.33842818,2.870863125
17.35045043,2.870808133
17.36248102,2.870754861
17.37451994,2.870703346
17.38656722,2.870653624
17.39862284,2.87060573
17.41068683,2.870559702
17.42275918,2.870515574
17.43483991,2.870473382
17.44692901,2.870433161
17.45902649,2.870394946
17.47113236,2.870358772
17.48324662,2.870324674
17.49536929,2.870292686
17.50750036,2.870262843
17.51963984,2.870235178
17.53178774,2.870209725
17.54394406,2.870186519
17.55610881,2.870165591
17.56828199,2.870146975
17.58046362,2.870130704
17.59265369,2.87011681
17.60485222,2.870105324
17.6170592,2.87009628
17.62927465,2.870089708
17.64149857,2.870085639
17.65373096,2.870084104
17.66597184,2.870085134
17.6782212,2.870088758
17.69047906,2.870095007
17.70274542,2.870103909
17.71502028,2.870115493
17.72730365,2.870129788
17.73959554,2.870146821
17.75189595,2.870166622
17.7642049,2.870189216
17.77652237,2.870214631
17.78884839,2.870242892
17.80118295,2.870274027
17.81352607,2.870308059
17.82587775,2.870345015
17.83823799,2.870384919
17.8506068,2.870427794
17.86298418,2.870473664
17.87537015,2.870522552
17.88776471,2.870574481
17.90016786,2.870629472
17.91257962,2.870687547
17.92499997,2.870748727
17.93742894,2.870813032
17.94986653,2.870880482
17.96231274,2.870951096
17.97476759,2.871024892
17.98723107,2.871101889
17.99970319,2.871182105
18.01218395,2.871265555
18.02467338,2.871352257
18.03717146,2.871442226
18.04967821,2.871535476
18.06219363,2.871632024
18.07471773,2.871731881
18.08725051,2.871835063
18.09979198,2.87194158
18.11234215,2.872051445
18.12490102,2.87216467
18.1374686,2.872281264
18.15004489,2.872401238
18.16262991,2.872524602
18.17522365,2.872651363
18.18782612,2.87278153
18.20043733,2.872915109
18.21305729,2.873052109
18.22568599,2.873192534
18.23832345,2.873336389
18.25096968,2.87348368
18.26362467,2.87363441
18.27628844,2.873788583
18.28896099,2.8739462
18.30164233,2.874107263
18.31433246,2.874271774
18.32703138,2.874439733
18.33973912,2.874611139
18.35245566,2.874785991
18.36518103,2.874964288
18.37791521,2.875146027
18.39065823,2.875331205
18.40341008,2.875519817
18.41617077,2.87571186
18.42894032,2.875907327
18.44171871,2.876106213
18.45450597,2.87630851
18.46730209,2.876514212
18.48010709,2.87672331
18.49292096,2.876935795
18.50574372,2.877151657
18.51857537,2.877370886
18.53141592,2.87759347
18.54426537,2.877819398
18.55712373,2.878048658
18.56999101,2.878281236
18.58286721,2.878517117
18.59575234,2.878756288
18.6086464,2.878998733
18.6215494,2.879244436
18.63446135,2.87949338
18.64738225,2.879745548
18.66031211,2.880000921
18.67325094,2.880259481
18.68619874,2.880521208
18.69915551,2.880786082
18.71212127,2.881054082
18.72509602,2.881325187
18.73807977,2.881599374
18.75107252,2.88187662
18.76407428,2.882156902
18.77708505,2.882440196
18.79010485,2.882726477
18.80313367,2.88301572
18.81617153,2.883307898
18.82921842,2.883602985
18.84227437,2.883900953
18.85533936,2.884201774
18.86841342,2.884505421
18.88149654,2.884811863
18.89458873,2.885121071
18.90769001,2.885433015
18.92080036,2.885747664
18.93391981,2.886064986
18.94704835,2.88638495
18.96018599,2.886707522
18.97333275,2.887032671
18.98648862,2.887360361
18.99965361,2.887690558
19.01282774,2.888023229
19.02601099,2.888358338
19.03920339,2.888695849
19.05240493,2.889035725
19.06561563,2.889377931
19.07883549,2.889722429
19.09206452,2.890069181
19.10530272,2.890418148
19.11855009,2.890769294
19.13180666,2.891122578
19.14507241,2.89147796
19.15834736,2.891835402
19.17163152,2.892194863
19.18492489,2.892556302
19.19822748,2.892919678
19.21153929,2.893284949
19.22486033,2.893652074
19.2381906,2.89402101
19.25153013,2.894391715
19.26487889,2.894764145
19.27823692,2.895138259
19.29160421,2.895514011
19.30498076,2.895891358
19.3183666,2.896270257
19.33176171,2.896650661
19.34516611,2.897032527
19.35857981,2.897415809
19.3720028,2.897800463
19.38543511,2.898186442
19.39887672,2.8985737
19.41232766,2.898962193
19.42578793,2.899351872
19.43925752,2.899742692
19.45273646,2.900134607
19.46622475,2.900527568
19.47972238,2.90092153
19.49322938,2.901316444
19.50674574,2.901712264
19.52027147,2.902108942
19.53380658,2.90250643
19.54735108,2.90290468
19.56090497,2.903303644
19.57446825,2.903703275
19.58804094,2.904103524
19.60162305,2.904504343
19.61521457,2.904905683
19.62881551,2.905307496
19.64242588,2.905709734
19.6560457,2.906112347
19.66967495,2.906515289
19.68331366,2.906918509
19.69696182,2.907321959
19.71061945,2.907725591
19.72428654,2.908129357
19.73796312,2.908533206
19.75164917,2.908937091
19.76534472,2.909340964
19.77904976,2.909744775
19.79276431,2.910148476
19.80648836,2.910552019
19.82022193,2.910955355
19.83396502,2.911358436
19.84771765,2.911761214
19.86147981,2.912163641
19.87525151,2.912565668
19.88903276,2.912967247
19.90282356,2.913368332
19.91662393,2.913768873
19.93043387,2.914168824
19.94425338,2.914568137
19.95808248,2.914966765
19.97192116,2.91536466
19.98576944,2.915761776
19.99962732,2.916158065
20.01349481,2.916553482
20.02737192,2.91694798
20.04125865,2.917341512
20.05515501,2.917734032
20.069061,2.918125495
20.08297663,2.918515855
20.09690192,2.918905067
20.11083686,2.919293085
20.12478146,2.919679865
20.13873573,2.920065361
20.15269968,2.92044953
20.16667331,2.920832326
20.18065663,2.921213707
20.19464964,2.921593629
20.20865236,2.921972048
20.22266478,2.92234892
20.23668693,2.922724204
20.25071879,2.923097857
20.26476039,2.923469836
20.27881172,2.9238401
20.29287279,2.924208606
20.30694361,2.924575315
20.32102419,2.924940183
20.33511454,2.925303172
20.34921465,2.92566424
20.36332454,2.926023348
20.37744421,2.926380455
20.39157368,2.926735523
20.40571294,2.927088513
20.41986201,2.927439386
20.43402088,2.927788103
20.44818958,2.928134627
20.46236809,2.92847892
20.47655644,2.928820945
20.49075463,2.929160665
20.50496266,2.929498044
20.51918055,2.929833046
20.53340829,2.930165634
20.5476459,2.930495774
20.56189338,2.930823431
20.57615074,2.93114857
20.59041798,2.931471157
20.60469512,2.931791158
20.61898216,2.932108541
20.6332791,2.932423271
20.64758596,2.932735317
20.66190274,2.933044646
20.67622944,2.933351227
20.69056608,2.933655029
20.70491266,2.933956019
20.71926918,2.934254169
20.73363567,2.934549448
20.74801211,2.934841826
20.76239852,2.935131274
20.77679491,2.935417764
20.79120128,2.935701267
20.80561763,2.935981754
20.82004399,2.936259199
20.83448035,2.936533575
20.84892671,2.936804854
20.8633831,2.937073011
20.87784951,2.937338019
20.89232595,2.937599854
20.90681242,2.937858491
20.92130894,2.938113904
20.93581552,2.938366071
20.95033215,2.938614967
20.96485885,2.938860569
20.97939562,2.939102854
20.99394247,2.9393418
21.0084994,2.939577386
21.02306643,2.939809589
21.03764356,2.940038389
21.0522308,2.940263766
21.06682816,2.940485698
21.08143563,2.940704167
21.09605323,2.940919154
21.11068097,2.941130638
21.12531885,2.941338603
21.13996688,2.941543029
21.15462507,2.9417439
21.16929342,2.941941199
21.18397195,2.942134908
21.19866065,2.942325013
21.21335953,2.942511496
21.22806861,2.942694342
21.24278789,2.942873537
21.25751737,2.943049067
21.27225707,2.943220916
21.28700698,2.943389072
21.30176713,2.943553522
21.3165375,2.943714251
21.33131812,2.943871249
21.34610899,2.944024504
21.36091012,2.944174003
21.3757215,2.944319736
21.39054316,2.944461691
21.4053751,2.94459986
21.42021732,2.944734231
21.43506983,2.944864797
21.44993263,2.944991546
21.46480575,2.945114472
21.47968918,2.945233565
21.49458292,2.945348818
21.509487,2.945460224
21.52440141,2.945567776
21.53932616,2.945671466
21.55426125,2.94577129
21.56920671,2.94586724
21.58416253,2.945959312
21.59912871,2.946047501
21.61410528,2.946131802
21.62909223,2.946212211
21.64408957,2.946288724
21.65909731,2.946361338
21.67411546,2.946430049
21.68914402,2.946494855
21.704183,2.946555754
21.71923241,2.946612743
21.73429225,2.946665822
21.74936254,2.946714988
21.76444327,2.946760241
21.77953446,2.946801581
21.79463612,2.946839007
21.80974825,2.94687252
21.82487085,2.94690212
21.84000394,2.946927809
21.85514753,2.946949587
21.87030161,2.946967456
21.88546621,2.946981418
21.90064131,2.946991476
21.91582695,2.946997632
21.9310231,2.94699989
21.9462298,2.946998251
21.96144704,2.946992722
21.97667483,2.946983304
21.99191318,2.946970003
22.0071621,2.946952823
22.02242159,2.946931769
22.03769166,2.946906846
22.05297232,2.946878061
22.06826358,2.946845418
22.08356543,2.946808925
22.0988779,2.946768587
22.11420099,2.946724412
22.1295347,2.946676406
22.14487904,2.946624577
22.16023402,2.946568932
22.17559965,2.94650948
22.19097593,2.946446229
22.20636287,2.946379187
